,image_names,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63
576,BRACS_1336_PB_5,0.46681464,1.4721582,0.5619842,0.6855086,0.7259504,0.2471177,0.89776367,0.41497025,0.7655341,0.6137935,0.8738324,0.9969654,0.95663315,0.41877863,0.6117418,0.054654688,1.8575102,0.43468368,0.5425643,0.8801715,0.2953924,0.52151793,0.51961964,2.0313592,0.94696397,0.11467767,0.28502622,1.0008252,1.622772,1.4678389,1.2191892,1.0941714,0.2873394,0.80091524,1.0839727,0.38556573,0.588771,0.64017856,0.15328306,1.4114689,0.8166678,0.9898299,0.45750225,0.12380719,0.6800395,1.9069216,0.64706063,1.8920679,0.67509913,0.5500413,0.2299572,0.52913946,0.14034274,0.37592185,0.63327396,0.1318118,0.82240814,1.0880059,0.14255698,0.48187804,0.63218826,0.060896866,0.35576996,1.5068793
577,BRACS_1338_PB_1,0.63344675,2.1034045,0.84416384,0.8475907,0.6782048,0.2692359,1.3666093,0.12481902,1.1614026,0.6530273,1.4328207,1.2397488,1.2480543,0.22585374,0.6115177,0.007575169,2.4504836,0.5018556,0.88818747,1.4487716,0.32393542,0.74886274,0.6802072,2.3877563,1.3446982,0.036879197,0.37605464,1.1352804,2.4533746,2.0807698,1.857793,1.5863528,0.20728903,1.2575996,1.4570285,0.68244034,0.94760245,1.029393,0.13742475,2.0390325,1.1400591,1.0790118,0.6953551,0.10897506,0.9494258,2.2574234,0.95074433,2.3745105,1.0925522,0.81507534,0.3081,0.6494326,0.21262617,0.23815304,0.7895551,0.12364323,0.9107667,1.3814437,0.055371437,0.43091983,0.5479566,0.13090505,0.26392773,1.9523237
578,BRACS_1338_PB_2,0.9255166,1.6642392,1.0274949,1.0593015,0.69668067,0.27671102,1.4428675,0.2640948,0.77297187,0.71262586,0.9309497,1.1533663,1.4338406,0.30778885,0.65316623,0.043472,1.8637824,0.82478565,0.38106433,1.3587954,0.107903235,0.46074796,1.031559,2.0346458,1.7520336,0.04854236,0.4165216,1.2673974,2.082048,1.7754347,1.5937097,0.9597473,0.18982267,1.1469914,1.0956644,0.77597034,0.7546215,0.58843386,0.28902653,1.4939708,0.74139255,1.1249933,0.44189298,0.4008493,0.6157856,2.0079408,0.40904227,2.0310724,0.5363813,1.1092908,0.11791736,0.5472585,0.23723352,0.21281913,0.89425564,0.32521468,1.0419914,1.2870135,0.07182544,0.36287895,0.8878663,0.20008107,0.45723444,1.3660916
579,BRACS_1338_PB_3,0.70200425,0.8138345,0.2117853,0.24054074,0.30588168,0.051347077,0.16213071,0.38094106,0.48335895,0.3649827,1.1364598,1.1135515,0.3894398,0.33692244,0.24078673,0.26788586,0.81106234,0.69045234,0.84983623,1.0761714,0.6012498,0.39740568,0.65617967,1.7129843,0.63384897,0.027521491,0.092815965,0.5458688,2.3569598,2.5238616,0.848689,1.3483245,0.062063184,0.2694638,0.9487306,0.15465821,0.3841558,1.2336487,0.19563428,1.6522226,0.9331331,0.5118868,1.0392265,0.009772394,1.040028,2.3309703,0.6397961,1.7124414,0.6775582,0.08353048,0.4875039,0.39659435,0.13436243,0.8671938,0.22824663,0.07506092,0.70129764,0.4466487,0.32394502,0.086781584,0.4672123,0.46167293,0.31844383,1.9912513
580,BRACS_1480_PB_1,0.24842884,0.78971744,0.10209895,0.48824662,0.44587114,0.14868474,0.0929739,0.23078337,0.07857826,0.54562813,0.2536988,1.6107094,0.83734155,0.40545338,0.9394709,0.08888119,0.87755865,0.5230672,0.32475188,0.2486218,0.26024657,0.19489747,0.5653269,1.4855313,0.5089168,0.00010467729,0.045587312,1.3794862,0.5787739,0.6964894,0.24478665,0.38959447,0.19712257,0.12492754,0.31047136,0.06067038,0.07737141,0.6786654,0.15336198,1.2000175,0.1846777,1.7220136,0.25378436,0.0021671085,0.26828578,2.1516383,0.45819274,1.1276504,0.26866046,0.13036817,0.03369673,1.0355921,0.006319808,0.45556542,0.8696954,0.11018533,1.0078069,0.76808935,0.050152276,0.8017878,0.44703016,0.067506135,0.35183123,1.6196545
581,BRACS_1480_PB_2,0.50949883,1.2247496,0.38843918,0.39352223,0.110522784,0.15052958,0.42926034,0.02700487,0.81439966,0.60166794,1.0984514,1.6974471,0.9358024,0.26870093,0.8181441,0.21801567,1.6014026,0.46144956,0.9214439,0.61819476,0.23199238,0.40139598,0.41710916,1.7572675,0.46372092,0.037914723,0.21450652,0.7326204,1.2732842,1.434847,0.67985094,1.0513607,0.029701848,0.49093848,0.6594086,0.3404274,0.6354716,0.8555616,0.17873885,1.510611,0.6286464,1.273167,0.54728365,0.017722767,1.0059329,1.4023875,0.93888444,1.1484374,0.91196275,0.29762504,0.2979675,0.90642375,0.115758136,0.31352443,0.31449386,0.0032226858,0.4727147,0.8256775,0.049160797,0.6706053,0.14176555,0.08545273,0.18399315,1.7228837
582,BRACS_1486_PB_10,0.4655781,1.3117142,0.5714957,0.6824415,0.52095443,0.37513483,1.1751055,0.21090473,1.0199839,0.6289292,1.1201047,1.2206441,0.80949634,0.33637476,0.57579434,0.03956289,1.65242,0.3700814,0.9581684,0.92335427,0.6495331,0.62359846,0.44868213,1.7595576,1.0510391,0.16183437,0.46801865,0.82517034,1.6840686,1.6954904,1.2768059,1.1858461,0.36045578,1.0067822,1.3233404,0.63096505,0.79473233,0.65568745,0.5959474,1.2446193,1.0507528,0.7263542,0.87243605,0.218431,1.1095638,0.96780497,1.1021793,1.7229395,0.8606438,0.73823565,0.30776155,0.62395275,0.3178746,0.20280758,0.53143644,0.07446895,0.8564227,0.80808395,0.06339321,0.13556458,0.4241752,0.038468707,0.23440444,0.91084576
583,BRACS_1486_PB_11,0.707767,1.4219106,0.63017815,1.0207312,0.62573814,0.328497,1.5045753,0.071416,1.200683,0.87069255,1.1119435,1.5238647,1.2769233,0.24881345,0.9092561,0.086010836,1.8429391,0.6983466,0.74015796,1.0544053,0.28465408,0.7413364,0.68928605,1.4530199,1.2641517,0.15512972,0.68411326,0.92289174,1.3057954,1.2121065,1.1768211,0.9192322,0.39607814,1.1165895,0.9324529,0.98288304,1.0588089,0.7166533,0.30244243,1.1546403,0.6578422,1.4093611,0.48229757,0.523155,0.74221915,0.8147045,0.9060276,1.2338018,0.8615762,1.0971448,0.25804043,0.8413426,0.41950747,0.1433771,0.73437816,0.3089819,0.86633193,0.9530555,0.045530915,0.4855859,0.23955457,0.043191504,0.30084005,1.0221785
584,BRACS_1486_PB_12,0.49531463,1.2735137,0.6556591,1.1672918,1.2306925,0.14432845,1.6358595,0.34734848,0.7301586,0.5808904,0.9887342,0.64048195,1.000662,0.58054036,0.3886489,0.08893322,1.9812605,0.6379409,0.5871562,1.341666,0.11017501,0.8870499,0.68503636,1.2806869,1.3816559,0.06413938,0.71661633,0.9117551,1.2032722,0.78837943,1.2020342,0.78853655,0.59491485,1.2702014,0.66186464,0.9888967,1.1771181,1.0691578,0.021722514,1.3050027,0.3911388,0.9150112,0.12739155,0.4390925,0.39357933,1.4203924,0.55005497,1.2336183,0.94872737,1.1568847,0.28994516,0.2343597,0.40138635,0.47749773,0.9689779,0.35548753,0.67900056,1.1285892,0.095888436,0.2225063,0.89240867,0.092263155,0.51616126,1.0917714
585,BRACS_1486_PB_13,0.17816673,1.6023849,0.29291412,0.37242025,0.14326106,0.46277502,0.49667376,0.18871577,1.0697174,0.89973414,1.6063461,1.9387839,0.907845,0.49629226,0.83599156,0.30553076,2.1472461,0.4535687,1.1974726,0.682758,0.70652354,0.7854934,0.4142522,2.049606,0.3241661,0.13408402,0.3532287,1.2156007,1.8804464,1.867458,1.263743,1.7274868,0.21875538,0.6401203,1.2962979,0.3176353,0.9292339,1.2792246,0.52970415,1.728035,1.2670932,1.7081072,0.95969206,0.08382854,1.2590783,1.5118679,1.5894178,1.6509634,1.3537841,0.22984165,0.76476693,1.3160844,0.20418309,0.5684522,0.38535756,0.06502613,1.0309387,0.7496161,0.30117202,0.57105196,0.050878856,0.053909477,0.30588594,1.5756254
586,BRACS_1486_PB_2,0.6574134,1.2047431,0.2819107,0.3817487,0.2656117,0.4494076,0.40919194,0.17883365,0.8519195,0.6211859,0.737476,1.556408,0.82135284,0.20483805,0.67776334,0.045652416,1.1810961,0.3655578,0.8216772,0.6279309,0.5906294,0.3011674,0.42305902,2.0214736,0.70492584,0.18112424,0.15560505,0.9861328,1.4292794,1.6613377,0.7264706,0.9998431,0.20343572,0.41522953,1.1554811,0.20728612,0.31229174,0.5333583,0.5999184,1.2034625,0.863326,0.9751262,0.83981615,0.06780391,1.166383,1.7076397,0.9547657,1.8790201,0.5403036,0.24598044,0.19096489,0.85820276,0.09690299,0.1863059,0.5036494,0.036885902,0.84863526,0.71373165,0.06862266,0.5095897,0.38767537,0.037529495,0.1365319,1.371949
587,BRACS_1486_PB_3,0.59751856,1.6865654,0.32153898,0.4999834,0.14404865,0.53343904,0.3385265,0.036948934,0.9085592,0.7107062,0.91827095,2.2127125,1.2274073,0.08864631,0.8269457,0.03322677,1.3922137,0.35678273,0.83272725,0.6976974,0.49296638,0.22957328,0.43641615,2.237267,0.61954176,0.032563675,0.102486946,1.3424001,1.8779335,1.9699109,0.9122579,1.0490001,0.017812787,0.46827924,1.1209345,0.18161231,0.3393489,0.6530543,0.4656303,1.5503695,0.9360587,1.6101688,0.88488024,0.054769088,1.0354565,2.259229,1.0400434,2.111144,0.60690385,0.19177024,0.18614917,1.2859343,0.047151778,0.12293261,0.70572495,0.018272338,1.0548657,0.8730682,0.042105976,0.7554847,0.33230114,0.10603148,0.051533055,1.8223485
588,BRACS_1486_PB_4,0.5074402,0.9149802,0.4795445,0.9677606,0.9393857,0.13491876,1.278043,0.22631954,0.7384996,0.5785887,0.8199461,0.9257742,0.94802344,0.50393414,0.65954,0.1292256,1.5536075,0.6403583,0.51415515,0.94989496,0.14093293,0.7444782,0.63403183,0.98045254,1.0875984,0.1377531,0.6953261,0.82925946,0.7518851,0.5607356,0.76038796,0.57282,0.5097685,0.97960943,0.4522773,0.9068871,1.0264951,0.80717576,0.12372811,0.9405527,0.27434698,1.0062894,0.1869229,0.45253366,0.39304966,0.8799079,0.50948596,0.76455915,0.761189,0.94692117,0.2552056,0.48525128,0.39855966,0.34690264,0.7680644,0.30389225,0.6474939,0.8180223,0.15809622,0.34699896,0.49594682,0.07179529,0.45637965,0.84907407
589,BRACS_1486_PB_7,0.631102,1.1865548,0.37936643,0.37165433,0.21593948,0.22060816,0.3695574,0.052243657,0.7615534,0.49301812,0.8817314,1.383551,0.91516244,0.24992123,0.6053754,0.06453489,1.2349067,0.44235888,0.7487199,0.7710982,0.31912515,0.3284283,0.44705847,1.7874413,0.574895,0.036368515,0.1668359,0.8343502,1.3307875,1.4847004,0.6965042,0.91414267,0.11149222,0.38598472,0.71029043,0.22118126,0.41842663,0.70560944,0.28320315,1.3801845,0.65999776,1.0622704,0.6432627,0.043080278,0.98548996,1.7726134,0.7119542,1.4129168,0.60893935,0.21280506,0.18533458,0.7103005,0.10361215,0.23060524,0.37999582,0.02444533,0.6664678,0.8559916,0.034120508,0.5568343,0.26910833,0.094984174,0.16878445,1.682633
590,BRACS_1486_PB_8,0.4445523,1.2129456,0.6380922,1.3367975,1.3689746,0.29885292,1.9109846,0.44220763,1.157727,0.46309143,1.2837927,0.69136363,1.1292338,0.78208125,0.33775446,0.32687116,2.0487905,0.32982585,0.7292679,1.3507767,0.47074598,1.1258012,0.22171374,0.9610517,1.2870331,0.37403747,1.159617,0.7890833,0.8956978,0.7423793,1.142022,0.820375,0.8038453,1.4852091,0.68685883,1.4763416,1.5892699,1.053918,0.2789305,1.2087957,0.5023987,0.6590506,0.43404335,0.7261751,0.57279575,0.97886354,0.73791146,0.88290054,1.0778136,1.4855243,0.6002059,0.33976787,0.6452313,0.6881493,0.62426233,0.37424514,0.7295182,0.97316694,0.2594186,0.35409838,0.6406543,0.032244295,0.37371612,0.85290706
591,BRACS_1486_PB_9,0.6385871,1.3411365,0.17892314,0.3398945,0.1715215,0.37870723,0.24937275,0.098234884,0.7897114,0.62340766,0.85018533,1.7018524,0.83921134,0.17671767,0.7404288,0.036641553,1.2680379,0.4405284,0.8774922,0.62798667,0.53652096,0.29597363,0.53444976,2.1987755,0.60751987,0.06729427,0.08538577,1.1272892,1.6946477,1.8635453,0.7783113,1.0631007,0.093298584,0.34091952,1.1373513,0.089658655,0.32697228,0.69844913,0.44191366,1.4042984,0.9050732,1.2146533,0.8746911,0.0015633937,1.0847342,2.108426,0.9403235,2.037721,0.62937206,0.08100545,0.21161267,1.0008817,0.0600472,0.23709165,0.60995597,-0.0024561042,0.9491981,0.72768545,0.055955593,0.602579,0.3318758,0.1017758,0.15963657,1.6654086
592,BRACS_1494_PB_17,1.9338961,3.578849,2.5503962,1.1064922,0.039658405,0.23777616,2.3829012,0.029786564,1.3568404,0.6871303,2.5886083,1.059275,2.3823926,0.11788207,0.2572349,0.17185147,3.5334725,0.10929889,0.8756673,3.1729238,0.19293492,0.8308926,0.14681078,3.6912801,3.0262384,0.09406067,0.0878947,0.41672385,5.1377172,4.1670885,3.8106215,2.9907541,0.13221484,2.0595675,2.8609307,1.2997898,1.0033776,0.52988416,0.62079376,3.1977687,1.9053473,0.024133746,0.77843976,0.5482333,2.1362925,1.9475113,0.98724556,3.9737108,1.2234236,2.5345693,0.5335625,0.22138368,0.16874321,0.023629395,0.26266363,0.07618338,0.59608656,2.6900141,-0.023584818,0.34847534,0.61347365,0.50911546,0.12728615,2.493536
593,BRACS_1494_PB_22,1.4823595,4.496917,2.904374,1.5840118,0.7796021,0.3083424,3.319408,0.31444004,1.6451689,0.42702928,2.6868947,0.34544164,2.447661,0.39813492,0.0077147502,0.019178256,5.164436,0.23666424,0.4564184,3.3777547,0.058066268,1.3683692,0.2854545,4.169939,3.1329103,0.13862166,0.76984984,0.8714871,5.3543344,3.7666612,4.8077235,3.3639636,0.059777346,2.8515384,2.8403313,1.7468154,1.7575526,0.5997398,0.16273914,4.1479597,1.9308544,0.1064177,0.7435706,0.64479584,1.1378535,3.5379565,0.5219358,4.7137523,1.293025,2.761436,0.2515327,0.09204313,0.4202157,0.12175618,0.595708,0.28588864,0.5131017,3.5283806,0.0855081,0.33415806,0.6932754,0.20199285,0.22594813,2.8809814
594,BRACS_1494_PB_25,0.42803967,2.6389158,1.6260091,0.5624232,0.8964466,0.20846067,1.0740271,0.9067719,0.4904242,0.23864138,1.2444551,0.2377517,1.0821749,0.6771041,0.027586171,0.027978558,2.9613612,0.08258608,0.1111661,1.4799467,0.15073961,0.6151655,0.1705887,3.4895136,1.2784333,0.18366237,0.20052785,0.82591444,3.7470896,2.9584663,2.9144535,2.400537,0.025877751,1.3049339,2.1690075,0.15645619,0.46365106,0.5173028,0.10690458,2.8882232,1.784682,0.037205406,0.841007,0.015827963,0.771558,3.7559075,0.19170514,3.876724,0.5191546,0.7968918,0.31766018,0.061256837,0.01894618,0.6591517,0.45328653,0.059033297,0.51204723,2.0289402,0.42625737,0.06994047,1.2031878,0.16407613,0.23218033,2.23671
595,BRACS_1494_PB_36,1.2680362,2.8634462,2.5418072,1.8161398,0.048339862,0.22307658,3.1575882,-0.0038832212,1.6151427,0.5283708,2.144246,1.257014,2.3231049,-0.0105320485,0.19691838,0.00862668,3.2410097,0.15315562,1.3059047,2.925031,0.05433932,0.79502803,0.054710858,1.9663757,3.0441775,0.07182471,0.15978949,0.95088273,3.6023939,2.6009278,3.0457563,2.7294176,0.032256316,1.9574243,2.1869504,2.699513,0.8815301,0.22128934,0.5534733,2.6254537,1.6908617,0.023884878,0.65224504,1.2924786,2.1161604,0.951885,1.0634737,3.0200822,1.4220712,2.8303444,0.1815176,0.27446675,0.675477,-0.028272038,0.5512931,0.16521327,0.5888474,2.476046,-0.0016392079,0.47814777,0.854286,0.24553463,0.033761073,1.778456
596,BRACS_1494_PB_48,0.3485652,1.591143,0.3824708,0.2263763,0.07366843,0.37214047,0.45127434,0.0893161,0.89987004,0.7296602,1.3087785,1.6520414,0.7051779,0.13656738,0.62702954,0.097419426,1.5931808,0.2852096,1.1949359,0.62578857,0.6517766,0.41393232,0.32439753,2.5566523,0.5227917,0.07875286,0.12365643,0.7999955,2.3261092,2.515001,1.2291179,1.806868,0.03765189,0.5994205,1.7661757,0.21493568,0.47839177,0.7323223,0.6031614,1.706157,1.5197452,0.84391654,1.2672116,0.019565357,1.615725,1.2961519,1.4190218,2.522419,1.0503063,0.22515857,0.31749,0.8783275,0.07344304,0.19073555,0.39282408,0.0014540579,0.7890569,0.7601689,0.0787204,0.3332395,0.18663682,0.044341426,0.07822419,1.3890723
597,BRACS_1494_PB_6,1.5357858,3.5459466,2.6348276,1.6415612,0.94359094,0.32803857,2.4623692,0.54871386,1.2106274,0.654887,1.6964159,0.3922915,2.3512256,0.45801637,0.024400879,0.049852405,3.9946287,0.19763675,0.43098557,2.4378471,0.29464176,1.0706931,0.2944888,3.9277804,3.0117486,0.15969263,0.43256477,1.3596784,4.5807667,3.564024,3.7623663,2.6388378,0.18148936,2.3310122,2.7585886,1.0550035,1.0983349,0.44731686,0.13685028,3.1515942,1.7720783,0.07988437,0.66894454,0.48328468,1.0880353,3.8007133,0.4839253,4.527315,0.8507464,2.248836,0.26325217,0.0697951,0.28237355,0.24542029,0.7318117,0.2191603,1.0324377,3.0425355,0.11403644,0.18371719,1.0046588,0.086574815,0.24388085,2.19908
598,BRACS_1496_PB_20,0.8772947,2.289544,1.4833592,0.9964531,0.72217464,0.14933425,1.6686077,0.2632741,0.76710373,0.5934017,1.2839612,0.5418098,1.4858317,0.2427695,0.11143574,0.082151204,2.8530245,0.29657796,0.6272613,1.825081,0.12867449,0.85283697,0.45784894,2.6469276,1.8388283,0.050428912,0.40848953,1.0290036,2.758417,2.145149,2.267653,1.761596,0.10230978,1.527818,1.6852047,0.7640938,0.99303746,0.80048394,0.022863703,2.3271956,1.1039677,0.27181455,0.3565173,0.24658251,0.8460175,2.6021624,0.5743074,2.8917449,1.041936,1.2541683,0.32249317,0.09610343,0.26601565,0.1658473,0.72336096,0.17684413,0.7300036,1.9893098,0.030473439,0.24022137,0.8464084,0.101842135,0.27874312,1.8018361
599,BRACS_1496_PB_23,1.474376,3.1560996,2.2244499,1.3062106,0.5946604,0.2613433,2.146979,0.18658401,0.9309547,0.7154367,1.3904061,0.4803812,2.156401,0.27864185,0.13038893,0.01194463,3.3775017,0.45157307,0.3786606,2.2529666,0.11265046,0.7916924,0.548907,3.32017,2.727411,0.08412739,0.31973284,1.1430943,3.8676584,2.884784,3.079209,2.041621,0.098422386,1.8207477,2.171163,0.9508884,0.9568027,0.47655475,0.10768083,2.6555278,1.362296,0.3439277,0.3879718,0.44558838,0.84748167,3.0090454,0.43206918,3.7465174,0.7836248,1.9164265,0.12567765,0.12575565,0.20835064,0.04985586,0.8491766,0.2948012,0.79240894,2.7306774,0.022268275,0.35392666,0.73206216,0.28622323,0.23765963,2.0022671
600,BRACS_1496_PB_36,0.45194635,2.5639777,1.0146484,0.52174926,0.21675682,0.57851076,1.3553121,0.23551805,1.563344,0.8292886,2.083351,1.4630713,1.074484,0.12470676,0.24860968,0.11100658,2.7468228,0.06550491,1.5538409,1.3157018,1.064042,0.9337687,0.10485543,3.226975,1.0636646,0.21042323,0.38491544,0.7719906,3.583262,3.4263837,2.464015,2.7476242,0.091179855,1.493958,2.9084358,0.6214219,0.9580622,0.7279932,0.83882236,2.4926264,2.4979856,0.3090577,1.7859557,0.20796046,2.1732535,1.6043204,1.9347676,3.6021013,1.6044979,0.81428367,0.5902932,0.8080249,0.3335297,0.17206103,0.31845072,0.0818397,0.9215248,1.4108105,0.17975116,0.18082374,0.10820652,0.07850206,0.02308811,1.5492733
601,BRACS_1496_PB_40,0.988128,2.0985515,1.4163609,0.6901971,0.17534748,0.48955902,1.0356623,-0.0027838403,1.0312688,0.6201701,2.4473746,2.6287932,1.6342286,0.103960186,0.3372293,0.46968788,2.0218503,0.2021785,1.3403429,1.6827023,0.875159,0.5557463,0.11344286,2.5097535,1.8762084,0.024552967,0.03296567,1.1431165,3.970721,3.6878836,2.2655585,2.8823748,-0.009397035,0.9488002,2.3425798,0.8303557,0.51084113,1.0146384,0.8127835,2.2657175,1.8655561,0.23566063,1.5425919,0.23718755,2.585824,0.7878072,1.5971804,3.2754946,1.3098196,1.4739652,0.7411749,0.55655944,0.16302954,0.09369934,0.33099633,0.09253824,0.7147615,1.5305041,-0.0053829043,0.4077273,0.79253167,0.47372007,0.05981062,1.7345659
602,BRACS_1496_PB_6,1.2133586,1.771793,1.161745,1.0346458,0.781775,0.022735141,1.3125987,0.77962214,1.1402575,0.08907354,1.1348679,0.047261704,1.5132315,1.1084911,0.05912077,0.04948231,2.4762158,0.4786568,0.18727481,2.0726237,0.0045663975,0.53457373,0.43354324,2.046239,1.435457,0.0032997115,0.39857844,0.49063402,2.4662747,2.041492,1.921416,1.4324425,0.0007436725,1.0546848,0.83638436,1.1231426,0.75835526,0.38706937,-0.0037064925,2.2574348,0.8145532,0.10982995,0.2609346,0.26774585,0.7391444,2.953952,0.30306166,1.808074,0.58241326,1.1155144,0.10390569,0.17810173,0.24355818,0.7797038,0.22678296,0.047847394,0.4800324,1.7089698,0.39622235,0.39089432,0.6045308,0.515456,0.68101436,2.4313507
603,BRACS_1503_PB_4,1.4222869,2.3617053,1.5083305,0.6433326,0.57580763,0.061584853,1.1620928,0.9154146,0.8159019,0.13517731,1.611067,0.12597363,1.2286737,0.8327328,0.13100438,0.020112952,2.4103866,0.21745808,0.18369715,1.9205925,0.090111725,0.55811983,0.24696457,3.075454,1.5848063,0.064796366,0.42609292,0.22184992,4.0653996,3.658462,2.8050952,2.3141956,0.043321557,1.0898191,1.7895086,0.6092989,0.5794256,0.31744233,0.12961279,2.8210368,1.6964598,0.108958274,0.9795723,0.2306564,1.1502286,3.2397342,0.34747466,3.300643,0.48271728,0.9937988,0.34215024,0.06870012,0.23833011,0.6792064,0.30804273,0.08930333,0.3949962,1.6481992,0.5609463,0.15998419,0.7785146,0.5287073,0.3398782,2.5401757
604,BRACS_1503_PB_7,0.7295676,1.4811056,1.123151,0.70305705,0.48905358,0.2946452,1.0922551,0.5948094,0.80068856,0.23207566,0.9331036,0.44707578,1.0472533,0.50119853,0.22520323,0.10166139,1.6996357,0.13081647,0.37304825,1.3851031,0.357134,0.39598015,0.23028329,2.2271955,1.3546944,0.22007352,0.30547464,0.5626619,2.3738873,2.2211123,1.7038724,1.2957487,0.095130555,0.93278056,1.3374777,0.6490237,0.5806197,0.34742594,0.5446406,1.6264583,1.3007443,0.07348018,0.7839135,0.26142406,0.9878336,1.985712,0.41404077,2.3490922,0.5340893,0.9742211,0.22451131,0.18909857,0.28170508,0.33027005,0.3731769,0.15297647,0.6591702,1.1491476,0.22831991,0.15622884,0.79663414,0.20291035,0.19044693,1.3702967
605,BRACS_1509_PB_20,1.4400698,4.064182,2.4458144,1.364398,0.62703943,0.23807181,2.449399,0.24613352,1.2305228,0.5880685,2.258891,0.4125281,2.0727718,0.31372684,-0.009148858,0.03302867,4.273999,0.27190426,0.5786529,2.7419925,0.13621567,0.99085766,0.399757,4.4198036,2.797367,0.0071055996,0.39799955,1.0956247,5.439337,4.134566,4.211462,3.245949,0.053541966,2.2433908,3.136732,1.1524998,1.1684477,0.55426717,0.07393678,3.750694,2.1834176,0.03663601,0.76731104,0.4250173,1.3693203,3.476131,0.5294558,4.971966,1.1935295,2.0775,0.2003496,0.038102698,0.2370899,0.11195305,0.70877004,0.19928443,0.7329383,3.0625598,0.056128033,0.21082759,0.63562995,0.26255026,0.2052525,2.5926306
606,BRACS_1509_PB_6,0.2638432,1.5804437,0.862969,0.7224582,1.4425293,0.24855256,1.0395031,1.4043716,0.36020792,0.4171952,0.78440386,0.37372562,0.8191639,1.0448931,0.06376258,0.26738706,2.1088996,0.2163366,0.23978408,1.1908929,0.46703514,0.6691028,0.3642665,2.4669516,1.2705292,0.45492238,0.42661434,1.302215,2.1933546,1.7819052,1.6939938,1.3795476,0.4345735,1.1210651,1.3062505,0.38368553,0.68798554,0.92686236,0.20841488,1.7553176,0.9763455,0.19308016,0.4475285,0.0839973,0.38571143,3.1844778,0.35083747,2.6507754,0.5853025,0.6702436,0.49136353,0.088843875,0.11342957,1.2035767,0.7439944,0.1217216,0.96477747,1.2849559,0.7495711,0.037659373,1.7094111,0.04232111,0.560938,1.535009
607,BRACS_1510_PB_12,1.8273767,3.23909,2.6077902,1.4819133,0.4187554,1.1167868,1.6279851,0.25102562,0.8160508,1.0599812,0.49545538,1.0220628,2.8125193,0.21831585,0.15642437,0.12871863,2.4431689,0.33019093,0.09558595,1.6843221,0.18055516,0.15135811,0.34214574,3.4232697,3.043934,0.46863636,0.11695134,1.4009596,3.5148873,2.7848413,2.6121979,1.5841566,0.20096207,1.2176875,2.5106926,0.59693265,0.19654717,0.11728621,0.62453663,2.2374609,1.4353133,0.2778168,0.47856936,0.64293224,0.7723039,2.763336,0.44091684,4.079069,0.000387489,2.016322,0.18160735,0.57349896,0.052687526,0.053918283,0.82583594,0.23734091,0.87538093,2.6282208,0.01293749,0.7208958,0.6777635,0.51962715,0.21952054,1.6967155
